timestamp,original,archive_url,score,http_status,resolved_url,content_type,encoding,title,description,keywords_meta,identity_hits,identity_hit_count,visible_text_excerpt,link_count,image_count,fetch_error
20170914185619,http://www.qlsn.com/Sys_Upload/kind/index.html,https://web.archive.org/web/20170914185619id_/http://www.qlsn.com/Sys_Upload/kind/index.html,61,200,https://web.archive.org/web/20170914185619id_/http://www.qlsn.com/Sys_Upload/kind/index.html,text/html,gb18030,手机黄片播放器_手机看片播放器_手机APP播放器_苹果三级片播放器-手机APP-苹果ios,"手机黄片播放器,免费手机在线看片,ios,app,mp4,av,你懂的影音先锋手机在线电影,p2p,多媒体,点播,云服务,手机成人电影,迅雷,高清,绿色,安全,看片神器,手机av,磁力播放,手机三级片,BT种子,你懂得网址,支持安卓苹果ios手机的看片软件,万能播放器,手机看片国语,手机怎么下黄片,苹果手机h片,手机在线播放你懂的av三级黄色,每天更新还提供免费下载服务等。","手机黄片播放器,你懂得网站,三级片av黄片app播放器,手机看片神器app,苹果手机av播放器,手机看片,手机在线播放你懂的",校园,1,手机黄片播放器_手机看片播放器_手机APP播放器_苹果三级片播放器-手机APP-苹果ios 空姐做爱 风骚人妻性+爱过程++图片美女网演示专用站 强奸片影视先锋 人体美鲍吧 zuihaosedetaguan 潮喷【p】原创自慰 性感美女黄色直播放视频 几个少妇上我 裸大吊插嫩b 马天宇老婆 黄克诚与林彪 在哪儿可以下载黄色电影到电脑上看？ 激情妹妹婷婷五月天 日本级成人小电影 美国的人与兽性交电影 天河剧照 文章微博头像 最美的美女胸怀照片 幼缝嫩菊 国产午夜成人三级电影 狠狠碰亚洲情 性生活女性性生活女性 林志炫桌面壁纸 观世音菩萨高清佛像 狠狠爽小说网 美女赤稞图片 av女忧口交邪恶动态图 三级片淫荡巨乳老师 高清炮插插五月天 黑丝美腿影音 吉吉影音成人影音 快播黄色新网站 三级片目录 少年性爱种子 天域苍穹ie= 淫淫网早上撸 原始女人脱光衣服 最新在线色站 av伦理qvod强奸片 雏田禁图h 动漫性感妩媚mm吸奶 爽歪歪伦理三级电影 女人自我安慰图女人自我安慰图 方正字库压缩包下载 美少妇酒店开房快播 海通大智慧. 北京扫黄现场照片 惠家logo 抓野鸽子方法 唐宁老公邓伟杰 广东中山灯饰 网络红人安梦轩女友 南昌宝葫芦 呼和浩特道路规划图 杨卫泽季建业后台 陈冠希艳昭门原图 街拍女牛仔裤裆部图 美国男性征兵体检图 男女邪恶黄漫动态图 马大帅拍摄花絮 葫芦娃里爷爷头像 英国女皇卡通头像 全新迈腾 服装设计简画 海南岛旅游景点 西西弗书店logo 中国人民解放军军徽 lol誓约本人照片 要是奶波波总是被人碰他会不会不发育了 神兵小将铁心邪恶图 玫红色底纹背景 手机在线爽片 王凯杰edk李毅吧 蔬菜进行曲简谱 头发颜色葡萄红 色图手机 欧美色情性交插入肉穴图 日本色情恐怖片 大师钢笔字楷书作品 美女蜜穴美鲍 躶体图片美女生植器 淫荡白虎的骚穴随我怎么玩 剑灵韩服时装 宏光s舒适型 少妇裸体美图 wwwrrr 成都选秀女视频qvoda玉蒲团之 天降之物会长邪恶图 快播日韩苍井空合集 淫乱小说网 日本波霸美女全裸视频 日照董家慧香港被抓 淫荡淫荡继母 影音先锋你懂得 汉中勉县月亮湾温泉 英雄联盟猴子原画 格林斯潘的老婆 欧美嫰妞 成人偷拍自拍五月天 我爱大鸡巴图 日本极品人体艺术裸体美女 欧洲情色丝袜 云南普者黑风景区 詹小楠凸点 解决烦恼纠结 黄色片杨玉环 黄色网男人和女人肏屄好看图片 日韩情色成人AV 国外偷拍内裤快播 顶级色情片 恰比计算器 dds 摸b门 0熟女爱爱 越光宝盒东北话版 阿姨的性感丝袜小说 每日更新成人视频 明星性爱电影 爱色狠狠射影院 子服丝袜黄色三级片 欧美情色人与动物性交电影 亚洲色图强奸乱伦交换夫妻 男女操逼的人体 馒头逼外阴图 www.xlaav.net. 网：www.canyin.comyufuyi 美女做爱动态图片大全 迷,1541,0,
20170914185630,http://www.qlsn.com/Sys_Upload/link/index.html,https://web.archive.org/web/20170914185630id_/http://www.qlsn.com/Sys_Upload/link/index.html,61,200,https://web.archive.org/web/20170914185630id_/http://www.qlsn.com/Sys_Upload/link/index.html,text/html,gb18030,手机黄片播放器_手机看片播放器_手机APP播放器_苹果三级片播放器-手机APP-苹果ios,"手机黄片播放器,免费手机在线看片,ios,app,mp4,av,你懂的影音先锋手机在线电影,p2p,多媒体,点播,云服务,手机成人电影,迅雷,高清,绿色,安全,看片神器,手机av,磁力播放,手机三级片,BT种子,你懂得网址,支持安卓苹果ios手机的看片软件,万能播放器,手机看片国语,手机怎么下黄片,苹果手机h片,手机在线播放你懂的av三级黄色,每天更新还提供免费下载服务等。","手机黄片播放器,你懂得网站,三级片av黄片app播放器,手机看片神器app,苹果手机av播放器,手机看片,手机在线播放你懂的",校园,1,"手机黄片播放器_手机看片播放器_手机APP播放器_苹果三级片播放器-手机APP-苹果ios 黄色小说紫色丝袜 亚洲绿色成人网站 白白色哥哥射 白色手机av哥哥射 白色av哥哥射 白白色手机哥哥射 成人情色视频白白色 白色手机哥哥射 白白色黄色小说 白白色黄色片 白白色色情片 黄色电影 人人碰 亚洲绿色成人影院 妈妈裸睡被儿子偷摸 白白色黄色网址 白白色情色片 白白色成人网站 成人性工具 百色成人影视 白白色三级片 白白色色情电影 白白色免费 白色色色av 女生摸着男生小鸡视频 电影三级电性感片 三 级 片先锋播放 手机成人电影 四房色播 最新国产男女做爱乱伦视频a片 在线手机视频网191 淫荡的英语老师 色情白白色网 手机av白白色 手机av网站白白色 手机av在线白白色 手机黄片播放器 无码黄动漫的网站 五月色情电影 亚洲情色第一页 大鸡巴二人操逼视频 美女老师自慰 成人网站成人激情网站 毛片影院av 毛色网 www.67ay.com 百色成人性爱网 求性8春暖花开的网址 抢美女的超长吻戏 人与动物交配色情片 白色手机av哥哥 白白色成人手机视频 白白色成人小说 fupokoujiao gaom~①②3.c~0~m hcbbtcom http：//eee65.com http://www.365sedaohang.com/ http://www.mmtt55.com/ httpwww黄视图片性爱 hushisiwa jiqingcaobi naizihaoda rengouzajiao sanjidianying sanjipiandianying saozhangmuniangxiaoshuo shoujiyazhou siwafu www.1911.xxx www.775wwwww. www.chaopenzaixiansipin.com www.seri55com www.szai.com www.黄色网站 “找黄网一一一‘∵:丨``i-一 1234pp新地址 26流水了好想被男人插 358快播成人电影新电影网 5k电影网站 777m濂囩背鍥涜壊 777米奇影视 80s网站怎么看av 90后性书小说网 av白白色 av白色 av百色成人网 av百色成人网视频 av百色成人网在线免费 av电影 黄色片网站；免费影片网站 av美腿 av骚老师 a篇大全性电影jueqing40tian bb毛片 caobitu ccm.99oi.uc迅雷下载 chengrenkuaibo chenrendongman d7d7d7.com/ danaizidaohang 白白色成人在线视频 白白色哥哥 白白色黄色视频 白白色黄色网站 www969vv,com wwwu40nnn yy8060高清影院 爱爱亵裤电影迅雷 爱上包养我的富婆 灞勫眲缇庡コ 灞勫浘 白白色爱草",1541,0,
20061216083622,http://www.qlsn.com/bbs/BokeDescription.asp?user=&ShowHead=0&RefreshID=&Codes=45,https://web.archive.org/web/20061216083622id_/http://www.qlsn.com/bbs/BokeDescription.asp?user=&ShowHead=0&RefreshID=&Codes=45,7,200,https://web.archive.org/web/20061216083622id_/http://www.qlsn.com/bbs/BokeDescription.asp?user=&ShowHead=0&RefreshID=&Codes=45,text/html,gb18030,齐鲁少年博客-提示信息,欢迎大家来到齐鲁少年博客建立自己的网上家园,,齐鲁少年,1,"齐鲁少年博客-提示信息 齐鲁少年博客 欢迎大家来到齐鲁少年博客建立自己的网上家园 申请博客 | 进入论坛 博客首页 | 博客索引 | 话题索引 | 文章 | 收藏 | 相册 | 书签 | 交易 提示信息： 请在论坛 注册 或 登录 后再继续申请用户博客！ 返回上一页 关闭窗口 Power by iBoker V1.0.0 Copyright © 齐鲁少年博客 查询次数：(0),页面执行时间 0.09375 秒",16,1,
20070104224344,http://www.qlsn.com/bbs/BokeDescription.asp?user=&ShowHead=0&RefreshID=&Codes=46,https://web.archive.org/web/20070104224344id_/http://www.qlsn.com/bbs/BokeDescription.asp?user=&ShowHead=0&RefreshID=&Codes=46,6,200,https://web.archive.org/web/20070104224344id_/http://www.qlsn.com/bbs/BokeDescription.asp?user=&ShowHead=0&RefreshID=&Codes=46,text/html,gb18030,齐鲁少年博客-提示信息,欢迎大家来到齐鲁少年博客建立自己的网上家园,,齐鲁少年,1,"齐鲁少年博客-提示信息 齐鲁少年博客 欢迎大家来到齐鲁少年博客建立自己的网上家园 申请博客 | 进入论坛 博客首页 | 博客索引 | 话题索引 | 文章 | 收藏 | 相册 | 书签 | 交易 提示信息： 该博客用户不存在或填写的资料有误！您可以 申请博客 或 登录论坛 返回上一页 关闭窗口 Power by iBoker V1.0.0 Copyright © 齐鲁少年博客 查询次数：(0),页面执行时间 0.04688 秒",16,1,
20161212164934,http://www.qlsn.com/Sys_Webs/News.aspx,https://web.archive.org/web/20161212164934id_/http://www.qlsn.com/Sys_Webs/News.aspx,82,200,https://web.archive.org/web/20161212164934id_/http://www.qlsn.com/Sys_Webs/News.aspx,text/html; charset=utf-8,utf-8,黄片手机上怎样下载_7syy白色手机天堂_淫满の电手机下载_手机怎么下毛片 最新款-官方网站,"黄片手机上怎样下载,求黄色网站手机迅雷可以播放的,手机在线h漫,手机成人电影网站,日本爽片手机网址,求手机色情电影网站","黄片手机上怎样下载,手机看黃色片,手机直接看的黄色网站 迅雷下载,手机黄网网址,苹果手机在线看片得网站,手机上想看黄色片在哪里找呢",,0,"黄片手机上怎样下载_7syy白色手机天堂_淫满の电手机下载_手机怎么下毛片 最新款-官方网站 新闻 网页 贴吧 知道 音乐 图片 视频 地图 百科 文库 帮助 首页 天堂手机电影网 成人三级电影 手机迅雷下载 有什么网站用手机看黄片 手机直接看片网 手机迅雷下载的成人电影 黄片手机上怎样下载 百科名片 黄片手机上怎样下载 同城艳遇交友,富婆交友,免费的聊天室。黄片手机上怎样下载值得信赖的网上交友平台，手机上直接可以看黄色的网站期待您加入! 目录 2015av手机下载种子 手机迅雷能用的成人网站 手机偷偷欧美2015 www.191.xxx.com手机在线 跪求可以用手机看黄片的网站 新华社北京12月12日电 特稿： 从“惊蛰”到“神威”――世界怎么看中国科技进步 新华社记者黄 中国古代产生了很多重大科技发明，但为什么近代科技革命没有发生在中国？这是英国著名科技史学家李约瑟提出的“李约瑟难题”。 近来，西方主流媒体刊登文章称，中国近年在量子通信及超级计算机等领域取得显著成就，正在重回科技创新前沿。 如果李约瑟穿越到现在，也许会为那个著名的难题加上第二问：为什么中国又能够重返世界科技创新前沿？ 古代科技的背影 1995年去世的李约瑟是20世纪英国著名科技史学家。他在著作《中国的科学与文明》中梳理了中国古代的“四大发明”等许多重大科技成果。近来，又有一些中国古代智慧结晶逐渐为世界所知，例如屠呦呦从东晋葛洪《肘后备急方》中获得灵感而提取出青蒿素，在去年荣获诺贝尔生理学或医学奖。最新例子是，今年11月联合国教科文组织将“二十四节气”列入人类非物质文化遗产代表作名录。 “我认为‘二十四节气’不仅是文化，同时也是凝聚了中国古人对自然认知的科学，”中国科学院大气物理研究所博士后李汀说。“二十四节气”依据太阳的变化而建立，时至今日仍可精确对应地球绕太阳公转的不同位置。而它所描述的物候变化，更多是反映了古代黄河流域的情况。但正如许多科学定律只适用于一时的条件，“二十四节气”可当之无愧地被称为那时候的科学。 但遗憾的是，中国古人的智慧结晶没能像欧洲的一些理论那样，从地心说走向更科学的日心说再走向现代天文学，以至于“二十四节气”现在被列为文化遗产，而不是成为一个重要的科学起源，成为“李约瑟难题”的一个实例。 从“惊蛰”到“神威” 李约瑟如果生活在今天，很可能会发现中国科技出现了新的态势。“惊蛰”，这个标志着仲春时节开始的节气，似乎可以很好地描述中国科技在改革开放以来的发展。从1978年全国科学大会中国迎来“科学的春天”，到2016年“科技三会”吹响建设科技强国的时代号角，中国科技正走在伟大的复兴道路上。 《在千年沉睡之后，中国重新致力于发明》，这是美国《华尔街日报》近日一篇文章的标题。文章引用经济合作与发展组织的数据说，中国的研发开支在2009年超过了日本，在2013年超过了欧洲，",84,2,
20061213084233,http://www.qlsn.com/bbs/bokeindex.asp,https://web.archive.org/web/20061213084233id_/http://www.qlsn.com/bbs/bokeindex.asp,67,,,,,,,,,0,,0,0,URLError: <urlopen error timed out>
20061216084307,http://www.qlsn.com/bbs/bokeindex.asp?show_topic.1.html,https://web.archive.org/web/20061216084307id_/http://www.qlsn.com/bbs/bokeindex.asp?show_topic.1.html,67,,,,,,,,,0,,0,0,URLError: <urlopen error timed out>
20061219091259,http://www.qlsn.com/bbs/bokeindex.asp?show_topic.3.0,https://web.archive.org/web/20061219091259id_/http://www.qlsn.com/bbs/bokeindex.asp?show_topic.3.0,67,,,,,,,,,0,,0,0,URLError: <urlopen error timed out>
20061223052456,http://www.qlsn.com/bbs/bokeindex.asp?show_topic.3.17.html,https://web.archive.org/web/20061223052456id_/http://www.qlsn.com/bbs/bokeindex.asp?show_topic.3.17.html,67,,,,,,,,,0,,0,0,URLError: <urlopen error timed out>
20061223052154,http://www.qlsn.com/bbs/bokeindex.asp?show_topic.3.18.html,https://web.archive.org/web/20061223052154id_/http://www.qlsn.com/bbs/bokeindex.asp?show_topic.3.18.html,67,,,,,,,,,0,,0,0,URLError: <urlopen error timed out>
20061223052055,http://www.qlsn.com/bbs/bokeindex.asp?show_topic.3.20.html,https://web.archive.org/web/20061223052055id_/http://www.qlsn.com/bbs/bokeindex.asp?show_topic.3.20.html,67,,,,,,,,,0,,0,0,URLError: <urlopen error timed out>
20061223051551,http://www.qlsn.com/bbs/bokeindex.asp?show_topic.3.21.html,https://web.archive.org/web/20061223051551id_/http://www.qlsn.com/bbs/bokeindex.asp?show_topic.3.21.html,67,,,,,,,,,0,,0,0,URLError: <urlopen error timed out>
20061223051921,http://www.qlsn.com/bbs/bokeindex.asp?show_topic.3.22.html,https://web.archive.org/web/20061223051921id_/http://www.qlsn.com/bbs/bokeindex.asp?show_topic.3.22.html,67,,,,,,,,,0,,0,0,URLError: <urlopen error timed out>
20061223051635,http://www.qlsn.com/bbs/bokeindex.asp?show_topic.3.23.html,https://web.archive.org/web/20061223051635id_/http://www.qlsn.com/bbs/bokeindex.asp?show_topic.3.23.html,67,,,,,,,,,0,,0,0,URLError: <urlopen error timed out>
20061219091458,http://www.qlsn.com/bbs/bokeindex.asp?show_topic.3.24.html,https://web.archive.org/web/20061219091458id_/http://www.qlsn.com/bbs/bokeindex.asp?show_topic.3.24.html,67,,,,,,,,,0,,0,0,URLError: <urlopen error timed out>
20061219091921,http://www.qlsn.com/bbs/bokeindex.asp?show_topic.3.25.html,https://web.archive.org/web/20061219091921id_/http://www.qlsn.com/bbs/bokeindex.asp?show_topic.3.25.html,67,,,,,,,,,0,,0,0,URLError: <urlopen error timed out>
20061219091942,http://www.qlsn.com/bbs/bokeindex.asp?show_topic.3.26.html,https://web.archive.org/web/20061219091942id_/http://www.qlsn.com/bbs/bokeindex.asp?show_topic.3.26.html,67,,,,,,,,,0,,0,0,URLError: <urlopen error timed out>
20061223052007,http://www.qlsn.com/bbs/bokeindex.asp?show_topic.3.27.html,https://web.archive.org/web/20061223052007id_/http://www.qlsn.com/bbs/bokeindex.asp?show_topic.3.27.html,67,,,,,,,,,0,,0,0,URLError: <urlopen error timed out>
20061223051935,http://www.qlsn.com/bbs/bokeindex.asp?show_topic.3.28.html,https://web.archive.org/web/20061223051935id_/http://www.qlsn.com/bbs/bokeindex.asp?show_topic.3.28.html,67,,,,,,,,,0,,0,0,URLError: <urlopen error timed out>
20061223052205,http://www.qlsn.com/bbs/bokeindex.asp?show_topic.3.29.html,https://web.archive.org/web/20061223052205id_/http://www.qlsn.com/bbs/bokeindex.asp?show_topic.3.29.html,67,,,,,,,,,0,,0,0,URLError: <urlopen error timed out>
20061219091512,http://www.qlsn.com/bbs/bokeindex.asp?show_topic.3.30.html,https://web.archive.org/web/20061219091512id_/http://www.qlsn.com/bbs/bokeindex.asp?show_topic.3.30.html,67,,,,,,,,,0,,0,0,HTTPError: HTTP Error 503: Service Unavailable
20061215124120,http://www.qlsn.com/bbs/bokeindex.asp?show_topic.3.html,https://web.archive.org/web/20061215124120id_/http://www.qlsn.com/bbs/bokeindex.asp?show_topic.3.html,67,,,,,,,,,0,,0,0,TimeoutError: The read operation timed out
20061223051512,http://www.qlsn.com/bbs/bokeindex.asp?show_topic.4.0,https://web.archive.org/web/20061223051512id_/http://www.qlsn.com/bbs/bokeindex.asp?show_topic.4.0,67,,,,,,,,,0,,0,0,URLError: <urlopen error timed out>
20061223051722,http://www.qlsn.com/bbs/bokeindex.asp?show_topic.4.17.html,https://web.archive.org/web/20061223051722id_/http://www.qlsn.com/bbs/bokeindex.asp?show_topic.4.17.html,67,,,,,,,,,0,,0,0,URLError: <urlopen error timed out>
20061223052532,http://www.qlsn.com/bbs/bokeindex.asp?show_topic.4.18.html,https://web.archive.org/web/20061223052532id_/http://www.qlsn.com/bbs/bokeindex.asp?show_topic.4.18.html,67,,,,,,,,,0,,0,0,URLError: <urlopen error timed out>
20061223051953,http://www.qlsn.com/bbs/bokeindex.asp?show_topic.4.19.html,https://web.archive.org/web/20061223051953id_/http://www.qlsn.com/bbs/bokeindex.asp?show_topic.4.19.html,67,,,,,,,,,0,,0,0,URLError: <urlopen error timed out>
20061223051622,http://www.qlsn.com/bbs/bokeindex.asp?show_topic.4.20.html,https://web.archive.org/web/20061223051622id_/http://www.qlsn.com/bbs/bokeindex.asp?show_topic.4.20.html,67,,,,,,,,,0,,0,0,URLError: <urlopen error timed out>
20061223052230,http://www.qlsn.com/bbs/bokeindex.asp?show_topic.4.21.html,https://web.archive.org/web/20061223052230id_/http://www.qlsn.com/bbs/bokeindex.asp?show_topic.4.21.html,67,,,,,,,,,0,,0,0,URLError: <urlopen error timed out>
20061219091522,http://www.qlsn.com/bbs/bokeindex.asp?show_topic.4.22.html,https://web.archive.org/web/20061219091522id_/http://www.qlsn.com/bbs/bokeindex.asp?show_topic.4.22.html,67,,,,,,,,,0,,0,0,URLError: <urlopen error timed out>
20061223052244,http://www.qlsn.com/bbs/bokeindex.asp?show_topic.4.23.html,https://web.archive.org/web/20061223052244id_/http://www.qlsn.com/bbs/bokeindex.asp?show_topic.4.23.html,67,,,,,,,,,0,,0,0,URLError: <urlopen error timed out>
20061223052520,http://www.qlsn.com/bbs/bokeindex.asp?show_topic.4.24.html,https://web.archive.org/web/20061223052520id_/http://www.qlsn.com/bbs/bokeindex.asp?show_topic.4.24.html,67,,,,,,,,,0,,0,0,URLError: <urlopen error timed out>
20061223051910,http://www.qlsn.com/bbs/bokeindex.asp?show_topic.4.25.html,https://web.archive.org/web/20061223051910id_/http://www.qlsn.com/bbs/bokeindex.asp?show_topic.4.25.html,67,,,,,,,,,0,,0,0,URLError: <urlopen error timed out>
20061223052118,http://www.qlsn.com/bbs/bokeindex.asp?show_topic.4.26.html,https://web.archive.org/web/20061223052118id_/http://www.qlsn.com/bbs/bokeindex.asp?show_topic.4.26.html,67,,,,,,,,,0,,0,0,URLError: <urlopen error timed out>
20061223052544,http://www.qlsn.com/bbs/bokeindex.asp?show_topic.4.27.html,https://web.archive.org/web/20061223052544id_/http://www.qlsn.com/bbs/bokeindex.asp?show_topic.4.27.html,67,,,,,,,,,0,,0,0,URLError: <urlopen error timed out>
20061223052259,http://www.qlsn.com/bbs/bokeindex.asp?show_topic.4.28.html,https://web.archive.org/web/20061223052259id_/http://www.qlsn.com/bbs/bokeindex.asp?show_topic.4.28.html,67,,,,,,,,,0,,0,0,URLError: <urlopen error timed out>
20061223052335,http://www.qlsn.com/bbs/bokeindex.asp?show_topic.4.29.html,https://web.archive.org/web/20061223052335id_/http://www.qlsn.com/bbs/bokeindex.asp?show_topic.4.29.html,67,,,,,,,,,0,,0,0,URLError: <urlopen error timed out>
20061223052508,http://www.qlsn.com/bbs/bokeindex.asp?show_topic.4.31.html,https://web.archive.org/web/20061223052508id_/http://www.qlsn.com/bbs/bokeindex.asp?show_topic.4.31.html,67,,,,,,,,,0,,0,0,URLError: <urlopen error timed out>
20061215123725,http://www.qlsn.com/bbs/bokeindex.asp?show_topic.4.html,https://web.archive.org/web/20061215123725id_/http://www.qlsn.com/bbs/bokeindex.asp?show_topic.4.html,67,,,,,,,,,0,,0,0,URLError: <urlopen error timed out>
20061216083705,http://www.qlsn.com/bbs/bokeindex.asp?show_user.html,https://web.archive.org/web/20061216083705id_/http://www.qlsn.com/bbs/bokeindex.asp?show_user.html,67,,,,,,,,,0,,0,0,URLError: <urlopen error timed out>
20061215124058,http://www.qlsn.com/bbs/index.asp,https://web.archive.org/web/20061215124058id_/http://www.qlsn.com/bbs/index.asp,67,,,,,,,,,0,,0,0,TimeoutError: The read operation timed out
20110529092430,http://www.qlsn.com/sdbook/index.asp?,https://web.archive.org/web/20110529092430id_/http://www.qlsn.com/sdbook/index.asp?,64,,,,,,,,,0,,0,0,URLError: <urlopen error timed out>
20110919001111,http://www.qlsn.com/sdbook/index.asp?action=Add_New&forumid=1&fn=0,https://web.archive.org/web/20110919001111id_/http://www.qlsn.com/sdbook/index.asp?action=Add_New&forumid=1&fn=0,64,,,,,,,,,0,,0,0,URLError: <urlopen error timed out>
20110918183655,http://www.qlsn.com/sdbook/index.asp?action=Best_Topics&forumid=1,https://web.archive.org/web/20110918183655id_/http://www.qlsn.com/sdbook/index.asp?action=Best_Topics&forumid=1,64,,,,,,,,,0,,0,0,URLError: <urlopen error timed out>
20110918072946,http://www.qlsn.com/sdbook/index.asp?action=UbbHelp&forumid=1,https://web.archive.org/web/20110918072946id_/http://www.qlsn.com/sdbook/index.asp?action=UbbHelp&forumid=1,64,,,,,,,,,0,,0,0,URLError: <urlopen error timed out>
20110918082604,http://www.qlsn.com/sdbook/index.asp?action=forget_pw&forumid=1,https://web.archive.org/web/20110918082604id_/http://www.qlsn.com/sdbook/index.asp?action=forget_pw&forumid=1,64,,,,,,,,,0,,0,0,URLError: <urlopen error timed out>
20110918063503,http://www.qlsn.com/sdbook/index.asp?action=member_login&forumid=1,https://web.archive.org/web/20110918063503id_/http://www.qlsn.com/sdbook/index.asp?action=member_login&forumid=1,64,,,,,,,,,0,,0,0,URLError: <urlopen error timed out>
20110918072840,http://www.qlsn.com/sdbook/index.asp?action=member_reg&forumid=1,https://web.archive.org/web/20110918072840id_/http://www.qlsn.com/sdbook/index.asp?action=member_reg&forumid=1,64,,,,,,,,,0,,0,0,URLError: <urlopen error timed out>
20110918052805,http://www.qlsn.com/sdbook/index.asp?forumid=1&action=list,https://web.archive.org/web/20110918052805id_/http://www.qlsn.com/sdbook/index.asp?forumid=1&action=list,64,,,,,,,,,0,,0,0,URLError: <urlopen error timed out>
20110918104834,http://www.qlsn.com/sdbook/index.asp?forumid=1&fn=0&page=1&action=,https://web.archive.org/web/20110918104834id_/http://www.qlsn.com/sdbook/index.asp?forumid=1&fn=0&page=1&action=,64,,,,,,,,,0,,0,0,URLError: <urlopen error timed out>
20110918112837,http://www.qlsn.com/sdbook/index.asp?forumid=1&fn=0&page=2&action=,https://web.archive.org/web/20110918112837id_/http://www.qlsn.com/sdbook/index.asp?forumid=1&fn=0&page=2&action=,64,,,,,,,,,0,,0,0,URLError: <urlopen error timed out>
20110918115201,http://www.qlsn.com/sdbook/index.asp?forumid=1&fn=0&page=3&action=,https://web.archive.org/web/20110918115201id_/http://www.qlsn.com/sdbook/index.asp?forumid=1&fn=0&page=3&action=,64,,,,,,,,,0,,0,0,URLError: <urlopen error timed out>
20110917175305,http://www.qlsn.com/sdbook/index.asp?forumid=1&fn=0&page=31&action=,https://web.archive.org/web/20110917175305id_/http://www.qlsn.com/sdbook/index.asp?forumid=1&fn=0&page=31&action=,64,,,,,,,,,0,,0,0,URLError: <urlopen error timed out>
20110918084350,http://www.qlsn.com/sdbook/index.asp?forumid=1&fn=0&page=4&action=,https://web.archive.org/web/20110918084350id_/http://www.qlsn.com/sdbook/index.asp?forumid=1&fn=0&page=4&action=,64,,,,,,,,,0,,0,0,URLError: <urlopen error timed out>
20110918121616,http://www.qlsn.com/sdbook/index.asp?forumid=1&fn=0&page=5&action=,https://web.archive.org/web/20110918121616id_/http://www.qlsn.com/sdbook/index.asp?forumid=1&fn=0&page=5&action=,64,,,,,,,,,0,,0,0,URLError: <urlopen error timed out>
20130204094043,http://www.qlsn.com/sys_webs/index.aspx,https://web.archive.org/web/20130204094043id_/http://www.qlsn.com/sys_webs/index.aspx,63,,,,,,,,,0,,0,0,URLError: <urlopen error _ssl.c:993: The handshake operation timed out>
20170914151108,http://www.qlsn.com/Sys_Upload/bbs/index.html,https://web.archive.org/web/20170914151108id_/http://www.qlsn.com/Sys_Upload/bbs/index.html,61,,,,,,,,,0,,0,0,URLError: <urlopen error _ssl.c:993: The handshake operation timed out>
20040902055138,http://www.qlsn.com/liuyan/mybd.htm,https://web.archive.org/web/20040902055138id_/http://www.qlsn.com/liuyan/mybd.htm,8,,,,,,,,,0,,0,0,URLError: <urlopen error _ssl.c:993: The handshake operation timed out>
20040902144507,http://www.qlsn.com/liuyan/mybd2.htm,https://web.archive.org/web/20040902144507id_/http://www.qlsn.com/liuyan/mybd2.htm,8,,,,,,,,,0,,0,0,URLError: <urlopen error _ssl.c:993: The handshake operation timed out>
20040804132808,http://www.qlsn.com/lt/zcb.htm,https://web.archive.org/web/20040804132808id_/http://www.qlsn.com/lt/zcb.htm,8,,,,,,,,,0,,0,0,URLError: <urlopen error timed out>
20041015014137,http://www.qlsn.com/zhongqiujie.htm,https://web.archive.org/web/20041015014137id_/http://www.qlsn.com/zhongqiujie.htm,8,,,,,,,,,0,,0,0,URLError: <urlopen error timed out>
20061218024538,http://www.qlsn.com/bbs/BokeDescription.asp?user=&amp;ShowHead=0&amp;RefreshID=&amp;Codes=45,https://web.archive.org/web/20061218024538id_/http://www.qlsn.com/bbs/BokeDescription.asp?user=&amp;ShowHead=0&amp;RefreshID=&amp;Codes=45,7,,,,,,,,,0,,0,0,URLError: <urlopen error _ssl.c:993: The handshake operation timed out>
20061214175610,http://www.qlsn.com/bbs/BokeDescription.asp?user=&amp;ShowHead=0&amp;RefreshID=&amp;Codes=46,https://web.archive.org/web/20061214175610id_/http://www.qlsn.com/bbs/BokeDescription.asp?user=&amp;ShowHead=0&amp;RefreshID=&amp;Codes=46,7,,,,,,,,,0,,0,0,URLError: <urlopen error _ssl.c:993: The handshake operation timed out>
20060410155652,http://www.qlsn.com/bbs/dispbbs.asp?,https://web.archive.org/web/20060410155652id_/http://www.qlsn.com/bbs/dispbbs.asp?,7,,,,,,,,,0,,0,0,URLError: <urlopen error timed out>
20060412194234,http://www.qlsn.com/bbs/dispbbs.asp?boardid=4&id=61,https://web.archive.org/web/20060412194234id_/http://www.qlsn.com/bbs/dispbbs.asp?boardid=4&id=61,7,,,,,,,,,0,,0,0,URLError: <urlopen error timed out>
20070625133424,http://www.qlsn.com/admin_login.asp,https://web.archive.org/web/20070625133424id_/http://www.qlsn.com/admin_login.asp,6,,,,,,,,,0,,0,0,URLError: <urlopen error _ssl.c:993: The handshake operation timed out>
20071225123243,http://www.qlsn.com/bbs/boardhelp.asp?boardID=0,https://web.archive.org/web/20071225123243id_/http://www.qlsn.com/bbs/boardhelp.asp?boardID=0,6,,,,,,,,,0,,0,0,URLError: <urlopen error _ssl.c:993: The handshake operation timed out>
20071225123353,http://www.qlsn.com/bbs/boardstat.asp?action=lastbbsnum&boardid=0,https://web.archive.org/web/20071225123353id_/http://www.qlsn.com/bbs/boardstat.asp?action=lastbbsnum&boardid=0,6,,,,,,,,,0,,0,0,HTTPError: HTTP Error 503: Service Unavailable
