timestamp,original,requested_archive_url,used_archive_url,title,site_date,content_year,issue_numbers,issue_confidence,encoding,link_count,media_count,excerpt,error
20110529092430,http://www.qlsn.com/sdbook/index.asp?,https://web.archive.org/web/20110529092430id_/http://www.qlsn.com/sdbook/index.asp?,http://web.archive.org/web/20110529092430id_/http://www.qlsn.com:80/sdbook/index.asp?,齐鲁少年报-大家留言本,,2009,,,gb18030,211,116,"齐鲁少年报-大家留言本 登录 注册 忘记密码 网站首页 本版精华 帮助 留言本首页 → 大家留言本 → 帖子列表 帖子 今天:220 昨天:289 总数:79010,会员:174 新会员:邱琳芮 【版主:海霞,妮子,明小天】 603 1/25 1 2 3 4 5 ... 状态 标题 作者 点击/回复 最后回复 “烦恼防火墙”第五波！（918期） [ 1 2 3 4 5 21 ] 苍天一笑 10-03-11 11:52:16 936/203 Hakhdxgs 11-05-29 17:18:24 读取数据中... 感谢 [ 1 2 3 4 5 32 ] 曹大洪 09-09-23 09:44:28 1432/318 Csotcaqv 11-05-29 17:18:23 读取数据中... “烦恼防火墙”第15波！（925期） [ 1 2 3 4 5 16 ] 苍天一笑 10-04-28 16:51:08 672/154 Wrqquhoc 11-05-29 17:18:21 读取数据中... “烦恼防火墙”第14波！（924期） [ 1 2 3 4 5 32 ] 苍天一笑 10-04-28 16:50:21 1091/318 Kflwteqt 11-05-29 17:18:21 读取数据中... cRUnFiLCMy Hxztmjmb 11-05-29 17:18:08 0/0 Hxztmjmb 11-05-29 17:18:08 读取数据中... 齐鲁少年报 [ 1 2 3 4 5 5266 ] 学生 10-01-19 09:45:07 135547/52658 wheretop 11-05-29 17:13:55 读取数据中... 寻求援助的小班干部 [ 1 2 3 4 5 60 ] 雪山飞狐 10-03-18 21:29:56 2370/594 Cqxdngqg 11-05-29 16:55:08 读取数据中... 求求你们帮俺一个忙！ [ 1 2 3 4 5 21 ] 蒙面大侠 10-05-25 18:49:59 840/210 Nclbklgi 11-05-29 16:",
20110919001111,http://www.qlsn.com/sdbook/index.asp?action=Add_New&forumid=1&fn=0,https://web.archive.org/web/20110919001111id_/http://www.qlsn.com/sdbook/index.asp?action=Add_New&forumid=1&fn=0,https://web.archive.org/web/20110919001111id_/http://www.qlsn.com/sdbook/index.asp?action=Add_New&forumid=1&fn=0,齐鲁少年报-大家留言本,,2009,,,gb18030,15,6,"齐鲁少年报-大家留言本 登录 注册 忘记密码 网站首页 本版精华 帮助 留言本首页 → 大家留言本 → 添加新帖子 提示:请先登录 ● 返回前一页 ● 返回主题列表 ● 网站首页 本版言论纯属发表者个人意见,不代表 齐鲁少年报 立场 页面执行时间:62.5ms ,鲁ICP备07011111号 Copyright © 2009 www.qlsn.com",
20110918183655,http://www.qlsn.com/sdbook/index.asp?action=Best_Topics&forumid=1,https://web.archive.org/web/20110918183655id_/http://www.qlsn.com/sdbook/index.asp?action=Best_Topics&forumid=1,http://web.archive.org/web/20110918183655id_/http://www.qlsn.com:80/sdbook/index.asp?action=Best_Topics&forumid=1,齐鲁少年报-大家留言本,,2009,,,gb18030,29,25,"齐鲁少年报-大家留言本 登录 注册 忘记密码 网站首页 本版精华 帮助 留言本首页 → 大家留言本 → 本版精华 【版主:海霞,妮子,明小天】 2 1/1 1 状态 标题 作者 点击/回复 最后回复 《齐鲁少年》问问TOP.12（最新版本，糖果修改） 妮子 11-08-26 10:27:50 42/2 妮子 11-09-08 13:10:30 读取数据中... 我想给队旗飘飘栏目发稿件，谁知道邮箱地址？ [ 1 2 3 4 5 14 ] 欧阳雪 09-09-10 21:19:38 1697/134 苏格拉没有底 11-07-06 12:30:48 读取数据中... 2 1/1 1 本版言论纯属发表者个人意见,不代表 齐鲁少年报 立场 页面执行时间:78.125ms ,鲁ICP备07011111号 Copyright © 2009 www.qlsn.com",
20110918072946,http://www.qlsn.com/sdbook/index.asp?action=UbbHelp&forumid=1,https://web.archive.org/web/20110918072946id_/http://www.qlsn.com/sdbook/index.asp?action=UbbHelp&forumid=1,http://web.archive.org/web/20110918072946id_/http://www.qlsn.com:80/sdbook/index.asp?action=UbbHelp&forumid=1,齐鲁少年报-大家留言本,,2009,,,gb18030,14,6,"齐鲁少年报-大家留言本 登录 注册 忘记密码 网站首页 本版精华 帮助 留言本首页 → 大家留言本 → 查看帮助 功能帮助 积分帮助: 1 有一些功能必需使用积分换取,或者必须积分大于零时才能使用 2 发表贴子和回复贴子都可得分 3 要求版主加分,如:发表一些有意义的贴子,原创贴 或者精华贴 4 被删除贴子将加倍扣分,无意义灌水将视情节扣分,甚至封号处理 5 广告贴/非法贴一律封号或封IP,情节严重则记录交公安处理 编辑器功能: 1 所见即所得,支持html及复制,请不要使用JS非法代码,文本单行换行请用 Shift+Enter 2 图文排版例: 图文环绕:将文章所有的文字打上,上传/或链接一图片,剪切图片到相应位置,然后拖选(象选择文字一样拖选图片变蓝),点击编辑器图标“图像左对齐”,完成,即形成文字对图片的环绕效果。 清除Cookies 本版言论纯属发表者个人意见,不代表 齐鲁少年报 立场 页面执行时间:62.5ms ,鲁ICP备07011111号 Copyright © 2009 www.qlsn.com",
20110918082604,http://www.qlsn.com/sdbook/index.asp?action=forget_pw&forumid=1,https://web.archive.org/web/20110918082604id_/http://www.qlsn.com/sdbook/index.asp?action=forget_pw&forumid=1,https://web.archive.org/web/20110918082604id_/http://www.qlsn.com/sdbook/index.asp?action=forget_pw&forumid=1,齐鲁少年报-大家留言本,,2009,,,gb18030,13,6,"齐鲁少年报-大家留言本 登录 注册 忘记密码 网站首页 本版精华 帮助 留言本首页 → 大家留言本 → 找回密码 找回密码 用户名: 本版言论纯属发表者个人意见,不代表 齐鲁少年报 立场 页面执行时间:62.5ms ,鲁ICP备07011111号 Copyright © 2009 www.qlsn.com",
20110918063503,http://www.qlsn.com/sdbook/index.asp?action=member_login&forumid=1,https://web.archive.org/web/20110918063503id_/http://www.qlsn.com/sdbook/index.asp?action=member_login&forumid=1,https://web.archive.org/web/20110918063503if_/http://www.qlsn.com/sdbook/index.asp?action=member_login&forumid=1,齐鲁少年报-大家留言本,,2009,,,gb18030,13,6,"齐鲁少年报-大家留言本 登录 注册 忘记密码 网站首页 本版精华 帮助 留言本首页 → 大家留言本 → 会员登录 会员登录 用户名： 密 码： 保留登录： 否 是 本版言论纯属发表者个人意见,不代表 齐鲁少年报 立场 页面执行时间:62.5ms ,鲁ICP备07011111号 Copyright © 2009 www.qlsn.com",
20110918072840,http://www.qlsn.com/sdbook/index.asp?action=member_reg&forumid=1,https://web.archive.org/web/20110918072840id_/http://www.qlsn.com/sdbook/index.asp?action=member_reg&forumid=1,https://web.archive.org/web/20110918072840id_/http://www.qlsn.com/sdbook/index.asp?action=member_reg&forumid=1,齐鲁少年报-大家留言本,,2009,,,gb18030,13,7,"齐鲁少年报-大家留言本 登录 注册 忘记密码 网站首页 本版精华 帮助 留言本首页 → 大家留言本 → 会员注册 会员注册 姓名: 密码: 重复密码: E-mail 性别: 男 女 验证码: 继续注册前请阅读【齐鲁少年报】注册条款 欢迎您加入【齐鲁少年报】参加交流和讨论，为维护网上公共秩序和社会稳定，请您自觉遵守规定。 我已经阅读并同意以上条款 本版言论纯属发表者个人意见,不代表 齐鲁少年报 立场 页面执行时间:78.125ms ,鲁ICP备07011111号 Copyright © 2009 www.qlsn.com",
20110918104834,http://www.qlsn.com/sdbook/index.asp?forumid=1&fn=0&page=1&action=,https://web.archive.org/web/20110918104834id_/http://www.qlsn.com/sdbook/index.asp?forumid=1&fn=0&page=1&action=,https://web.archive.org/web/20110918104834id_/http://www.qlsn.com/sdbook/index.asp?forumid=1&fn=0&page=1&action=,齐鲁少年报-大家留言本,,2009,,,gb18030,135,103,"齐鲁少年报-大家留言本 登录 注册 忘记密码 网站首页 本版精华 帮助 留言本首页 → 大家留言本 → 帖子列表 帖子 今天:0 昨天:3 总数:769,会员:185 新会员:蓬蒿人 【版主:海霞,妮子,明小天】 759 1/31 1 2 3 4 5 ... 状态 标题 作者 点击/回复 最后回复 有齐鲁少年报的电子版么 苏格拉没有底 11-07-09 11:17:13 57/5 妮子 11-09-17 20:22:34 读取数据中... 学习时段：难忘的“人体”课堂 带头大哥 11-09-04 20:52:53 37/4 妮子 11-09-17 20:22:00 读取数据中... 祝齐鲁少年越办越好 yszqlxx 11-09-06 22:09:42 16/1 妮子 11-09-17 20:20:18 读取数据中... 数学珍珠贝：最后的报晓鸡（投稿） 带头大哥 10-12-12 17:30:59 292/2 妮子 11-09-08 13:11:31 读取数据中... 数学珍珠贝：珍珑迷局之十二生肖 [ 1 2 ] 带头大哥 11-05-30 19:32:20 278/16 妮子 11-09-08 13:11:05 读取数据中... 《齐鲁少年》问问TOP.12（最新版本，糖果修改） 妮子 11-08-26 10:27:50 41/2 妮子 11-09-08 13:10:30 读取数据中... 求求你们帮俺一个忙！ [ 1 2 3 4 5 30 ] 蒙面大侠 10-05-25 18:49:59 1838/297 妮子 11-09-03 17:37:54 读取数据中... “烦恼防火墙”第三波！（913期） [ 1 2 3 4 5 67 ] 苍天一笑 10-03-11 11:43:24 4088/667 妮子 11-09-03 17:36:06 读取数据中... 为什么我一直向贵报投稿,从未录用? [ 1 2 3 4 5 50 ] 霍华 10-05-13 16:20:18 2597/500 妮子 11-09-03 17:34:20 读取数据中... 我的请求 [ 1 2",
20110918112837,http://www.qlsn.com/sdbook/index.asp?forumid=1&fn=0&page=2&action=,https://web.archive.org/web/20110918112837id_/http://www.qlsn.com/sdbook/index.asp?forumid=1&fn=0&page=2&action=,https://web.archive.org/web/20110918112837id_/http://www.qlsn.com/sdbook/index.asp?forumid=1&fn=0&page=2&action=,齐鲁少年报-大家留言本,,2009,,,gb18030,171,107,"齐鲁少年报-大家留言本 登录 注册 忘记密码 网站首页 本版精华 帮助 留言本首页 → 大家留言本 → 帖子列表 帖子 今天:0 昨天:3 总数:769,会员:185 新会员:蓬蒿人 【版主:海霞,妮子,明小天】 759 2/31 1 2 3 4 5 ... 状态 标题 作者 点击/回复 最后回复 怎样加别人为好友？ 苏格拉没有底 11-07-19 11:40:46 50/0 苏格拉没有底 11-07-19 11:40:46 读取数据中... 请来份样报 葛瑞银 10-01-06 18:38:46 879/5 妮子 11-07-13 12:33:55 读取数据中... 齐鲁少年是小学生的知心朋友 yszqlxx 11-07-09 16:26:50 54/2 妮子 11-07-13 12:31:43 读取数据中... 跪求965期和967期样报 八卦掌 11-07-07 09:13:29 34/0 八卦掌 11-07-07 09:13:29 读取数据中... 我想给队旗飘飘栏目发稿件，谁知道邮箱地址？ [ 1 2 3 4 5 14 ] 欧阳雪 09-09-10 21:19:38 1694/134 苏格拉没有底 11-07-06 12:30:48 读取数据中... 齐鲁少年报什么时候能有电子版啊 哈尔斯 10-10-21 23:04:58 393/6 苏格拉没有底 11-07-06 12:27:34 读取数据中... 缅怀 [ 1 2 3 4 5 503 ] 雪山飞鹰 10-05-24 21:59:38 17668/5030 Uygxhpxi 11-07-04 14:19:04 读取数据中... 队旗飘飘的网址？ [ 1 2 3 4 5 25 ] 霍华 10-06-02 17:38:53 1692/248 Olmljnih 11-07-04 13:38:50 读取数据中... 母亲与我 要采纳呦 [ 1 2 3 4 5 23 ] MANDY 10-05-13 20:59:13 1549/225 Mccaaard 11-07-04 13:38:46 读取数据中... 期待样报",
20110918121616,http://www.qlsn.com/sdbook/index.asp?forumid=1&fn=0&page=5&action=,https://web.archive.org/web/20110918121616id_/http://www.qlsn.com/sdbook/index.asp?forumid=1&fn=0&page=5&action=,,,,,,,,,,,https://web.archive.org/web/20110918121616/http://www.qlsn.com/sdbook/index.asp?forumid=1&fn=0&page=5&action=: URLError: <urlopen error timed out> | https://web.archive.org/web/20110918121616/http://www.qlsn.com/sdbook/index.asp?forumid=1&fn=0&page=5&action=: URLError: <urlopen error timed out> | http://web.archive.org/web/20110918121616id_/http://www.qlsn.com:80/sdbook/index.asp?forumid=1&fn=0&page=5&action=: HTTPError: HTTP Error 404: NOT FOUND | http://web.archive.org/web/20110918121616id_/http://www.qlsn.com:80/sdbook/index.asp?forumid=1&fn=0&page=5&action=: HTTPError: HTTP Error 404: NOT FOUND | http://web.archive.org/web/20110918121616/http://www.qlsn.com:80/sdbook/index.asp?forumid=1&fn=0&page=5&action=: HTTPError: HTTP Error 404: NOT FOUND | http://web.archive.org/web/20110918121616/http://www.qlsn.com:80/sdbook/index.asp?forumid=1&fn=0&page=5&action=: HTTPError: HTTP Error 404: NOT FOUND
