timestamp,original,archive_url,digest,title,site_date,content_year,issue_numbers,issue_confidence,encoding,link_count,media_count,excerpt,error
20070623223133,http://www.qlsn.com/announce_view.asp?id=68,https://web.archive.org/web/20070623223133id_/http://www.qlsn.com/announce_view.asp?id=68,WGN54NUPNBI7GQ6F26JCKJKQ5IQGYHTS,齐鲁少年 - 浏览公告,2006-10-16,2006,,,gb18030,24,3,齐鲁少年 - 浏览公告 网站首页 | 本报新闻 | 公告栏 | 美文选登 | 快乐下载 | 图片 | 站内搜索 | 过客留言 | 少年论坛 关键字： 类别： 新闻 美文选登 软件下载 图片 新闻列表 | 公告列表 浏览文章 关于开展红领巾“长征70”主题教育活动的通知 【日期】2006-10-16 各市红领巾理事会： 1935 年 10 月，中央红军取得了 2 万 5 千里长征的伟大胜利； 1936 年 10 月，其余几路红军也完成了长征，各路红军在会宁大会师，伟大的、艰苦卓绝的长征取得了完全胜利。为纪念红军长征胜利 70 周年，深入落实中宣部、教育部、团中央关于“民族精神月”的《通知》精神，山东省红领巾理事会决定在全省少先队员中开展红领巾“长征 70 ” 主题教育活动。 一、 活动目的 全省中、小学少先队员通过参与活动，进一步回首长征，了解长征，继承长征的伟大精神，知“八荣”，明“八耻”，好好学习，好好锻炼，提高自身素质，做合格的社会主义事业接班人。 二、 活动内容 组织全体少先队员完成“六个一”：走一次模拟长征，唱一首长征歌曲，读一本长征书籍，看一部长征影视，访一位革命前辈，创一篇（幅）长征作品。 我们的行动口号：新长征，我——能——行！ 我们的行动标志：寓意是“长征胜利 70 周年” 。 三、 方法步骤 9 月初，各红理会、各少大队委全面发动。 9 月 20 日 前走模拟长征，各大队要举行 出征仪式 ， 然后 以大队或中队为单位，执队旗，背背包，在校内或校外集体至少远足 2.5 里（即长征的万分之一）。可结合红色旅游，要注意安全。 10 月 31 日 前创长征作品，作文、,
20061213084233,http://www.qlsn.com/bbs/bokeindex.asp,https://web.archive.org/web/20061213084233id_/http://www.qlsn.com/bbs/bokeindex.asp,G5BUKOVCAMJWNSDTJJS4DPEX6CDNCAU3,齐鲁少年博客-首页,,2006,,,gb18030,92,29,齐鲁少年博客-首页 齐鲁少年博客 欢迎大家来到齐鲁少年博客建立自己的网上家园 申请博客 | 进入论坛 博客首页 | 博客索引 | 话题索引 | 文章 | 收藏 | 相册 | 书签 | 交易 用户信息 论坛用户： 论坛密码： 登录保存： 不保存 保存一天 保存一月 保存一年 新 闻 本站博客正式对外开放 欢迎大家来到本站的博客系统建立自己的网上家园！ 请注意文明、坦诚、平等交流，对事不对人，尊重别人看法，哪怕有不全面的地方 关键字： 标题 作者 分类 文章 收藏 书签 交易 相册 新博客用户 我们的家园 家园 科幻小说《哆米B梦》 刘延祥 我是少年天使 少年天使 sjwxl 的博客 sjwxl 大庆商江 dqddsj xuzixin 的博客 xuzixin 热门博客 丫头的博客 丫头 苍天一笑的博客 苍天一笑 科幻小说《哆米B梦》 刘延祥 桃乡人 的博客 桃乡人 sjwxl 的博客 sjwxl 安琪儿 的博客 安琪儿 博客更新 丫头的博客 丫头 xuzixin 的博客 xuzixin 我们的家园 家园 科幻小说《哆米B梦》 刘延祥 sjwxl 的博客 sjwxl 我是少年天使 少年天使 最新信息 | 标 题 | 作者 更新时间 音乐 红猫蓝兔七侠传主题歌 xuzixin 2006-11-06 知识 哆米B梦 刘延祥 2006-10-06 知识 哆米B梦 刘延祥 2006-11-03 知识 哆米B梦 刘延祥 2006-11-03 知识 用javascript实现无刷新... sjwxl 2006-09-28 日记 中国教师发表论文问题研究 dqddsj 2006-08-21 帖图 ,
20061216084307,http://www.qlsn.com/bbs/bokeindex.asp?show_topic.1.html,https://web.archive.org/web/20061216084307id_/http://www.qlsn.com/bbs/bokeindex.asp?show_topic.1.html,U7XRM6TX3JDUFZDDPYKVXKEYWRGQMCOI,齐鲁少年博客-文章,,2006,,,gb18030,47,1,齐鲁少年博客-文章 齐鲁少年博客 欢迎大家来到齐鲁少年博客建立自己的网上家园 申请博客 | 进入论坛 博客首页 | 博客索引 | 话题索引 | 文章 | 收藏 | 相册 | 书签 | 交易 话题索引 日记 知识 读书 心情 生活 体育 下载 数码 帖图 电影 音乐 网络 软件 开发 传媒 交易 话题索引 → 文章 评论(0) | 阅读(4) 1. 红猫蓝兔七侠传主题歌 分类：[音乐] -- 作者： xuzixin -- 发表时间： 2006-11-6 20:33:48 评论(1) | 阅读(69) 2. 哆米B梦 分类：[知识] -- 作者： 刘延祥 -- 发表时间： 2006-10-6 15:10:34 评论(1) | 阅读(77) 3. 哆米B梦 分类：[知识] -- 作者： 刘延祥 -- 发表时间： 2006-10-6 15:11:32 评论(0) | 阅读(50) 4. 哆米B梦 分类：[知识] -- 作者： 刘延祥 -- 发表时间： 2006-10-6 15:11:44 评论(1) | 阅读(72) 5. 用javascript实现无刷新更新数据 分类：[知识] -- 作者： sjwxl -- 发表时间： 2006-9-14 16:45:46 评论(0) | 阅读(65) 6. 中国教师发表论文问题研究 分类：[日记] -- 作者： dqddsj -- 发表时间： 2006-8-21 8:16:04 评论(3) | 阅读(344) 7. 分类：[心情] -- 作者： 苍天一笑 -- 发表时间： 2006-5-29 10:39:50 评论(1) | 阅读(133) 8.,
20061215124058,http://www.qlsn.com/bbs/index.asp,https://web.archive.org/web/20061215124058id_/http://www.qlsn.com/bbs/index.asp,DTFSKT7WCDVP4RSOA5NNMYLC6RBEA5WT,"欢迎访问 动网先锋论坛[ 动网先锋论坛] -- Powered By Dvbbs.net,2006-12-15 20:41:08",2006-12-15,2006,,,gb18030,121,45,"欢迎访问 动网先锋论坛[ 动网先锋论坛] -- Powered By Dvbbs.net,2006-12-15 20:41:08 dvbbs 收藏本页 联系我们 论坛帮助 dvbbs 网站地图 文章大家发 小溪姐姐主持 休闲区 动网论坛 官方论坛 博客(boke/blog) 齐鲁少年报欢迎您的光临! (2005-10-31 15:19:37) 欢迎访问 动网先锋论坛 您还没有［ 注册 ］或［ 登录 ］ 用户帐号： 验证码： 用户密码： Cookie 不保存 保存一天 保存一月 保存一年 [ 忘记密码 ] 会员总数： 482 人 最新会员：[ marong ] 今日发贴： 7 篇 主题总数： 619 篇 昨日发帖： 3 篇 帖子总数： 953 篇 最高日发帖： 58 篇，发生时间：2006-7-12 21:19:07 查看新贴 v 热门话题 v 发贴排行 v 用户列表 文章大家发 主题： [讨论]如果你的压岁钱... 发贴： marong 日期：2006-12-15 20:31:30 文章麻辣烫 新闻、习作大家发 2 558 860 [2] [3] [4] [5] [6] [7] [8] [9] [10] 小溪姐姐主持 主题： 我只花50元投资，可我... 发贴： marong 日期：2006-12-15 20:35:19 心语快递 快快来加入吧! 2 46 89 [2] [3] [4] [5] [6] [7] [8] [9] [10] 休闲区 主题： 会上网，就有钱赚 发贴： cng05xq 日期：2006-12-15 20:06:30 动漫天地 卡通、动漫统统可以上传，无论原",
20070623224142,http://www.qlsn.com/index.asp,https://web.archive.org/web/20070623224142id_/http://www.qlsn.com/index.asp,F5RVLAJ5NXUNTILWJMGLVOL356B2RI6M,齐鲁少年 - 首页,,2006,,,gb18030,80,55,齐鲁少年 - 首页 网站首页 | 本报新闻 | 公告栏 | 美文选登 | 快乐下载 | 图片 | 站内搜索 | 过客留言 | 少年论坛 帐 号： 密 码： 尚未注册? 遗忘密码? 我的队报我作主，选出你最喜爱的报标！ (2007-6-14) 手拉手 共进步 (2007-1-18) 沟通让爱的心靠得更近 (2007-1-18) 高青县樊林小学 (2006-12-30) 探源村名文化 (2006-12-11) 我的队报我作主，选出你... (2007-6-14) 想成为齐鲁少年小记者的... (2006-11-28) 我的队报我做主——《齐... (2006-10-20) 作文咚咚锵《感动瞬间》... (2006-10-20) 关于开展红领巾“长征7... (2006-10-16) 当前在线： 2 人 最高记录： 137 人在线 时间：2006-5-1 16:49:38 文章总数：137 篇 下载总数：19 个 图片总数：42 张 [ 习作精选 ] [ 电脑知识 ] [ 家庭教育 ] [ 成长乐园 ] [ 名师讲坛 ] [ 名师讲坛 ] 你知道1+1＞2吗 2007-1-18 [ 习作精选 ] 成功来自努力 2007-1-18 [ 习作精选 ] 我的同桌 2007-1-18 [ 习作精选 ] 神奇的大自然 2007-1-18 [ 习作精选 ] 妈妈，我想对您说 2007-1-18 [ 习作精选 ] 森林里的春节联欢晚会 2007-1-18 关键字： 类别： 新闻 美文选登 软件下载 图片 IP地址：64.208.172.172 操作系统：ia_archiver搜索器 浏览器：unk,
20070623224004,http://www.qlsn.com/news_view.asp?id=88,https://web.archive.org/web/20070623224004id_/http://www.qlsn.com/news_view.asp?id=88,5DMAOP2ADKDM4SS6XDP72LACU5MAUCDC,齐鲁少年 - 浏览新闻,2006-12-11,2006,740,generic_on_qilu_page,gb18030,24,4,齐鲁少年 - 浏览新闻 网站首页 | 本报新闻 | 公告栏 | 美文选登 | 快乐下载 | 图片 | 站内搜索 | 过客留言 | 少年论坛 关键字： 类别： 新闻 美文选登 软件下载 图片 新闻列表 | 公告列表 浏览文章 科学让他们登上今天的舞台 【日期】2006-12-11 18位身披绶带的同学自豪地站在闪光灯聚焦的主席台上，从省委常⑹∽芄せ嶂飨丶堂竦攘斓己椭泄蒲г涸菏俊⑸蕉笱Ы淌诮窕瓤蒲Ъ沂种薪庸な椤Ｌㄏ录赴偎湫』锇榈难劬锍渎司磁搴拖勰剑粕锥Ｕ馐?1月25日上午在山东省科技馆会议厅内的一幕，此时，山东省少年科学院成立大会正在这里隆重举行。 舞台上的他们就是刚刚评选出来的首批“山东省少年科学院小院士”，其中最大的15岁，最小的只有10岁。他们可是经过层层评审，过五关斩六将，从160名候选人中脱颖而出的。别看他们年龄小，可都曾在省级以上科技比赛中获得过金奖，是咱们山东省中小学生的科技先锋哪。你看，只有10岁的牛承，曾获得第五届、第六届中国青少年电脑机器人竞赛小学组二等奖，山东省青少年电脑机器人竞赛小学组一等奖；王梦飞曾获第二届中国青少年科技创新奖、中国少年儿童海尔科技奖…… 这些小院士的成绩可不是天上掉的馅饼哦！他们今天的辉煌灿烂是用平日点点滴滴不懈的努力和辛勤的汗水换来的。省关工委副主任、山东省少年科学院院长王彦善的讲话中有这样一句：“从今天的首批小院士身上我看到了当代少年儿童崇尚真理，追求真理的热情……”不错，小院士们就是靠着善于发现、努力探究真理的科学精神，开动脑筋、善于动手、勇于探索未知世界的实践精神，大胆创造、突破陈规的创新精神，学科学、,
20070625133813,http://www.qlsn.com/news_view.asp?id=90,https://web.archive.org/web/20070625133813id_/http://www.qlsn.com/news_view.asp?id=90,HENVWQGMORJ42SSS4ZXNLQY4KEWAIVZM,齐鲁少年 - 浏览新闻,2006-12-30,2006,,,gb18030,24,3,"齐鲁少年 - 浏览新闻 网站首页 | 本报新闻 | 公告栏 | 美文选登 | 快乐下载 | 图片 | 站内搜索 | 过客留言 | 少年论坛 关键字： 类别： 新闻 美文选登 软件下载 图片 新闻列表 | 公告列表 浏览文章 高青县樊林小学 【日期】2006-12-30 《齐鲁少年》报现在成为高青县樊林小学最抢手的读物。它大大激发了学生们读书看报的热情，不仅开阔了学生的视野，还提高了大家的写作能力。 （韩超 胡瑞臣） 【 评论 】【 打印 】 相关评论 ·暂时没有评论 查看更多评论或参加评论 :: 关于我们 :: 联系管理员 :: 友情链接 :: 版权声明 :: 齐鲁少年报简介 :: 联系我们 :: 后台管理 Copyright © 2004 - 2005 程序核心: qlsn.com 效果美化: 苍天一笑 . All Rights Reserved. 页面执行时间：1,437.500 毫秒",
20070623223054,http://www.qlsn.com/article_view.asp?id=216,https://web.archive.org/web/20070623223054id_/http://www.qlsn.com/article_view.asp?id=216,UIIYTAB3DDU4K2H77CRT7LRHT6ERSX2Y,齐鲁少年 - 浏览文章,2007-1-18,2007,745,source_qilu,gb18030,27,2,齐鲁少年 - 浏览文章 网站首页 | 本报新闻 | 公告栏 | 美文选登 | 快乐下载 | 图片 | 站内搜索 | 过客留言 | 少年论坛 [ 习作精选 ] | [ 电脑知识 ] | [ 家庭教育 ] | [ 成长乐园 ] | [ 名师讲坛 ] | 浏览文章 森林里的春节联欢晚会 【日期】2007-1-18 【人气】94 【作者】齐鲁少年 【来源】齐鲁少年（745期） 一年一度的春节又来了，动物们填饱了肚子，就来到了老榆树下，它们要在这儿举行春节联欢晚会。 动物们坐下，没有人因座位争吵，不像人类似的，因为它们有一个规定：平时要互相谦让，不准发生争吵。这是狮子大王的规定。 “女士们、先生们，大家晚上好！”大家热烈地鼓起掌来。“今天是春节，我代表后台的工作人员祝大家节日快乐，合家欢乐！”漂亮的主持人顿了顿，又说：“下面请欣赏第一个节目，是由天鹅小姐们表演的芭蕾舞《天鹅湖》。” 一群美丽洁白的天鹅上了台，轻盈地翩翩起舞，像一朵朵含苞欲放、娇美傲丽的茉莉花。台下所有的观众都看得入了迷。 第一个节目表演完了，急性的老虎等不及主持人报幕就上来了：“下面我为大家表演歌曲《好汉歌》。”老虎说完，就唱了起来。动物们觉得老虎唱得很有气势。 接下来，是黄鹂小姐和百灵姑娘的女声二重唱。听得动物们心花怒放，都感觉耳朵不够用了。 该小猫花花和点点上台了，它们跳的是牛仔舞，活泼可爱，真像两个小精灵。台下的观众也跟着跳了起来，它们的号召力可真强呀。 这回轮到狗先生了。狗先生早就等急了，可是他却假装不着急，沉稳地大步向前走，真像个绅士：头微微仰起，眼睛闭上，双手拎住领口，往前一拉一拉的。“咕咚！”一个刺耳的声音,
20070623224326,http://www.qlsn.com/article_view.asp?id=219,https://web.archive.org/web/20070623224326id_/http://www.qlsn.com/article_view.asp?id=219,JWE6DHIIEFKBLAQ26TBWKQ6EL5BA6Q6E,齐鲁少年 - 浏览文章,2007-1-18,2007,745,source_qilu,gb18030,27,2,齐鲁少年 - 浏览文章 网站首页 | 本报新闻 | 公告栏 | 美文选登 | 快乐下载 | 图片 | 站内搜索 | 过客留言 | 少年论坛 [ 习作精选 ] | [ 电脑知识 ] | [ 家庭教育 ] | [ 成长乐园 ] | [ 名师讲坛 ] | 浏览文章 我的同桌 【日期】2007-1-18 【人气】151 【作者】齐鲁少年 【来源】齐鲁少年（745期） 唉，老师怎么让他和我一个桌呢？他可是我们班男生里最凶的一个啦！ 我偷偷地瞅了他一眼，他正埋头写什么，那长长的脸，上翘的鼻子，还有一张噘噘嘴，在我眼里有些讨厌，真不愿意让他做我的同桌。 但慢慢地，我发现他并不像我原来认为的那么讨厌。有一次，我的钢笔帽不见了，我找了桌子腿的四周没有，又把板凳的前面和后面都找遍了，还是没有找到。我自言自语地说：“我的钢笔帽在哪里呢？”他听了这话，就默默地帮我找了起来，后来终于在讲台的角落里找到了我丢失的钢笔帽。原来他还有那么热心的一面啊！ 我感觉自己过去真是误会同桌了。 邹城市太平镇秦庄小学三年级 秦竹君 指导教师 张义华 【 评论 】【 打印 】 相关评论 ·暂时没有评论 查看更多评论或参加评论 :: 关于我们 :: 联系管理员 :: 友情链接 :: 版权声明 :: 齐鲁少年报简介 :: 联系我们 :: 后台管理 Copyright © 2004 - 2005 程序核心: qlsn.com 效果美化: 苍天一笑 . All Rights Reserved. 页面执行时间：187.500 毫秒,
20070625133830,http://www.qlsn.com/article_view.asp?id=221,https://web.archive.org/web/20070625133830id_/http://www.qlsn.com/article_view.asp?id=221,XHUDRYZT3KFQMNTEZIN7S7YSXD3SDJAQ,齐鲁少年 - 浏览文章,2007-1-18,2007,745,source_qilu,gb18030,27,2,齐鲁少年 - 浏览文章 网站首页 | 本报新闻 | 公告栏 | 美文选登 | 快乐下载 | 图片 | 站内搜索 | 过客留言 | 少年论坛 [ 习作精选 ] | [ 电脑知识 ] | [ 家庭教育 ] | [ 成长乐园 ] | [ 名师讲坛 ] | 浏览文章 你知道1+1＞2吗 【日期】2007-1-18 【人气】135 【作者】齐鲁少年 【来源】齐鲁少年（745期） 小问兜的话：大家一定很想知道今天来的神秘嘉宾是谁吧？由于他送给大家的见面礼太需要精心准备了，所以推迟一期和大家见面。快点欢迎济宁市任城区实验小学的王兆勤老师吧。为什么说他神秘？因为他能教你学课文和学作文一举两得呀。好了，还是赶快来听听王老师的“写作秘笈”吧！ 课本=优秀作文选 我们都知道“读书破万卷，下笔如有神”，说的是读书和作文的关系很密切。书读得多，读得好，写起文章来自然得心应手。这条宝贵的学习经验，对一些认为作文难写，对写作文不感兴趣的同学，是一剂对症的良药。即使对作文很感兴趣，成绩不错的同学，也会有很大的启发哦！ 好书能塑造一个人选书好比选朋友，无益的书也会逐渐让人变得平庸。在这里向大家强烈推荐对你有用的书：课本。如果能把读课文当成是在读一本经典作文选，心理上学习的压力也会减轻了呢！ 入选语文课本的文章，每一篇都是内容健康、语言优美、表现得法的优秀“作文”。这些文章，体裁多样，程度适当，能够全面地体现我们应当掌握的作文基础知识和基本技能。其中的“习作例文”，应当是我们写作文时的参照；“读写例话”则深入浅出地告诉我们系统的读写知识；还有“基础训练”中的许多习题。不但指导我们应当写些什么，还把学习方法渗透在中,
20070625133905,http://www.qlsn.com/pic_view.asp?id=191,https://web.archive.org/web/20070625133905id_/http://www.qlsn.com/pic_view.asp?id=191,IGJFRL7GAIC3BWFTLDDCIBJYF4KDXHWG,齐鲁少年 - 浏览图片,2007-1-18,2007,,,gb18030,21,3,"齐鲁少年 - 浏览图片 网站首页 | 本报新闻 | 公告栏 | 美文选登 | 快乐下载 | 图片 | 站内搜索 | 过客留言 | 少年论坛 [ 图片新闻 ] | 图片浏览 主题：高青县常家中学小学部 日期：2007-1-18 图片上传：杨学永 图片来源：齐鲁少年 浏览人数：149 图片介绍 评论 ·暂时没有评论 查看更多评论或发表评论 :: 关于我们 :: 联系管理员 :: 友情链接 :: 版权声明 :: 齐鲁少年报简介 :: 联系我们 :: 后台管理 Copyright © 2004 - 2005 程序核心: qlsn.com 效果美化: 苍天一笑 . All Rights Reserved. 页面执行时间：1,531.250 毫秒",
20110918052805,http://www.qlsn.com/sdbook/index.asp?forumid=1&action=list,https://web.archive.org/web/20110918052805id_/http://www.qlsn.com/sdbook/index.asp?forumid=1&action=list,APMXVS56NUQM4ANCX4WRRYLRSGPCZ6P6,齐鲁少年报-大家留言本,,2009,,,gb18030,135,103,"齐鲁少年报-大家留言本 登录 注册 忘记密码 网站首页 本版精华 帮助 留言本首页 → 大家留言本 → 帖子列表 帖子 今天:0 昨天:3 总数:769,会员:185 新会员:蓬蒿人 【版主:海霞,妮子,明小天】 759 1/31 1 2 3 4 5 ... 状态 标题 作者 点击/回复 最后回复 有齐鲁少年报的电子版么 苏格拉没有底 11-07-09 11:17:13 56/5 妮子 11-09-17 20:22:34 读取数据中... 学习时段：难忘的“人体”课堂 带头大哥 11-09-04 20:52:53 37/4 妮子 11-09-17 20:22:00 读取数据中... 祝齐鲁少年越办越好 yszqlxx 11-09-06 22:09:42 16/1 妮子 11-09-17 20:20:18 读取数据中... 数学珍珠贝：最后的报晓鸡（投稿） 带头大哥 10-12-12 17:30:59 292/2 妮子 11-09-08 13:11:31 读取数据中... 数学珍珠贝：珍珑迷局之十二生肖 [ 1 2 ] 带头大哥 11-05-30 19:32:20 277/16 妮子 11-09-08 13:11:05 读取数据中... 《齐鲁少年》问问TOP.12（最新版本，糖果修改） 妮子 11-08-26 10:27:50 38/2 妮子 11-09-08 13:10:30 读取数据中... 求求你们帮俺一个忙！ [ 1 2 3 4 5 30 ] 蒙面大侠 10-05-25 18:49:59 1834/297 妮子 11-09-03 17:37:54 读取数据中... “烦",
20110918115201,http://www.qlsn.com/sdbook/index.asp?forumid=1&fn=0&page=3&action=,https://web.archive.org/web/20110918115201id_/http://www.qlsn.com/sdbook/index.asp?forumid=1&fn=0&page=3&action=,4HSMXMA4MOPMEAZXTCMQMER2K35BZ3HW,齐鲁少年报-大家留言本,,2009,,,gb18030,93,77,"齐鲁少年报-大家留言本 登录 注册 忘记密码 网站首页 本版精华 帮助 留言本首页 → 大家留言本 → 帖子列表 帖子 今天:0 昨天:3 总数:769,会员:185 新会员:蓬蒿人 【版主:海霞,妮子,明小天】 759 3/31 1 2 3 4 5 ... 状态 标题 作者 点击/回复 最后回复 怎样和同学们和睦相处 郝麟 11-06-19 12:08:50 24/0 郝麟 11-06-19 12:08:50 读取数据中... 发表了文章能寄一份样报吗？？ 郝麟 11-06-19 12:05:03 29/0 郝麟 11-06-19 12:05:03 读取数据中... 怎样看稿子采用了没有 郝麟 11-06-19 11:05:31 31/0 郝麟 11-06-19 11:05:31 读取数据中... 怎么看待老师批评学生？？？？？ 郝麟 11-06-19 11:00:09 31/0 郝麟 11-06-19 11:00:09 读取数据中... 怎样和同学们和睦相处 郝麟 11-06-19 10:58:33 31/0 郝麟 11-06-19 10:58:33 读取数据中... 怎样升级 郝麟 11-06-19 10:55:43 33/0 郝麟 11-06-19 10:55:43 读取数据中... 什么是版主 郝麟 11-06-19 10:55:16 30/0 郝麟 11-06-19 10:55:16 读取数据中... 大家怎么看待老师打学生？？？？？？ 郝麟 11-06-19 10:54:20 26/0 郝麟 11-06-19 10:54:20 读取数据中... 怎样当上齐鲁少年的",
20110917175305,http://www.qlsn.com/sdbook/index.asp?forumid=1&fn=0&page=31&action=,https://web.archive.org/web/20110917175305id_/http://www.qlsn.com/sdbook/index.asp?forumid=1&fn=0&page=31&action=,BUO7UF4TLFXUXUOFPLIADEUDUKPGU6I2,齐鲁少年报-大家留言本,,2009,,,gb18030,29,18,"齐鲁少年报-大家留言本 登录 注册 忘记密码 网站首页 本版精华 帮助 留言本首页 → 大家留言本 → 帖子列表 帖子 今天:0 昨天:3 总数:769,会员:185 新会员:蓬蒿人 【版主:海霞,妮子,明小天】 759 31/31 27 28 29 30 31 状态 标题 作者 点击/回复 最后回复 759 31/31 27 28 29 30 31 本版言论纯属发表者个人意见,不代表 齐鲁少年报 立场 页面执行时间:78.125ms ,鲁ICP备07011111号 Copyright © 2009 www.qlsn.com",
20110918084350,http://www.qlsn.com/sdbook/index.asp?forumid=1&fn=0&page=4&action=,https://web.archive.org/web/20110918084350id_/http://www.qlsn.com/sdbook/index.asp?forumid=1&fn=0&page=4&action=,VBFTYYFD3MYIARUI7DHK7HCCTZLJSJPC,齐鲁少年报-大家留言本,,2009,,,gb18030,147,97,"齐鲁少年报-大家留言本 登录 注册 忘记密码 网站首页 本版精华 帮助 留言本首页 → 大家留言本 → 帖子列表 帖子 今天:0 昨天:3 总数:769,会员:185 新会员:蓬蒿人 【版主:海霞,妮子,明小天】 759 4/31 2 3 4 5 6 ... 状态 标题 作者 点击/回复 最后回复 “烦恼防火墙”第18波！（928期） 苍天一笑 10-04-28 16:53:23 499/4 油压机 11-05-30 10:37:42 读取数据中... “烦恼防火墙”第二波！ 苍天一笑 10-03-09 13:00:29 638/7 美国留学 11-05-30 09:33:07 读取数据中... 感谢贵报 邮寄样稿 带头大哥 11-05-28 09:53:21 115/4 白雪公主 11-05-29 18:05:34 读取数据中... 能不能邮寄一份944期的样报 带头大哥 10-12-12 17:24:08 240/3 带头大哥 11-05-29 13:10:24 读取数据中... 我的座右铭 孙劲腾 11-05-27 21:47:22 54/0 孙劲腾 11-05-27 21:47:22 读取数据中... 跨洋教育助学 共谱友谊乐章 石岛湾小学11 11-05-25 10:03:20 58/0 石岛湾小学11 11-05-25 10:03:20 读取数据中... 小乌龟与小蜗牛 邱琳芮 11-05-19 09:48:24 75/0 邱琳芮 11-05-19 09:48:24 读取数据中... 春天来到了 邱琳芮 11-05-19 09:44:44 79/0 邱琳芮 11-0",
